words,tags
Các bước thực_hiện như sau :,O O O O O O
"Trường_hợp đơn_vị có sử_dụng dịch_vụ hoá_đơn điện_tử và có tích chọn Quản_lý Phiếu xuất kho kiêm vận_chuyển nội_bộ , phiếu xuất kho gửi bán đại_lý giống hoá_đơn trên menu Hệ_thống \ Tuỳ chọn \ Tuỳ chọn chung thì tại tab Chuyển kho của phân hệ kho , Kế_toán cũng có_thể thiết_lập điều_kiện lọc để tìm_kiếm các hoá_đơn điện_tử theo các trạng_thái giống như trên phân hệ Bán hàng .",O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O
"Đối_với hoá_đơn ở trạng_thái cơ_quan thuế từ_chối cấp mã , người dùng cần tách riêng chứng_từ bán hàng đã lập kèm hoá_đơn trước đó và xử_lý thông_qua 1 trong 2 cách sau :",O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O
Để khai_báo các thông_tin về Tiền phí dịch_vụ bán vé ; Phí khác ; Thuế khác : Kế_toán sử_dụng các mã hàng do chương_trình tự_động thêm ở trên .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Hoá_đơn đã huỷ là hoá_đơn đi kèm với một trong số các loại chứng_từ sau : Chứng_từ bán hàng , chứng_từ giảm_giá hàng bán , chứng_từ trả lại hàng mua .",B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O O O O O O
"Chương_trình chỉ lấy lên những hoá_đơn đã phát_hành hoá_đơn điện_tử và có loại là Hoá_đơn bán hàng trong nước , Hoá_đơn bán hàng đại_lý bán đúng giá , Hoá_đơn giảm_giá hàng bán , Hoá_đơn trả lại hàng mua .",O O O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O O
Chi_phí nguyên_vật_liệu trực_tiếp : 1.800.000.000 đồng .,O O O O B-MONEY I-MONEY O
Quy_định về xử_lý sai_sót hoá_đơn Xăng_dầu,O O O O B-VOUCHER_TYPE O
"Mua nguyên_liệu C về nhập kho có giá mua 200.000.000 đồng , thuế_suất thuế GTGT 10% , chưa thanh_toán .",O O O O O O O O O B-MONEY I-MONEY O O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE O O O O
Hai ký_tự cuối là chữ_viết do người bán tự xác_định căn_cứ theo nhu_cầu quản_lý .,O O O O O O O O O O O O O O O
"Nghiệp_vụ hoá_đơn điện_tử tại các DN kinh_doanh thuộc lĩnh_vực Xăng_dầu theo NĐ123 , TT78",O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O
"Công_ty nhận toàn_bộ khuôn_mẫu đã thuê ngoài gia_công với giá thực_tế 15.000.000 đồng , giao thẳng cho phân_xưởng sử_dụng , ước_tính phân_bổ 18 tháng từ tháng sau .",O O O O O O O O O O O B-MONEY I-MONEY O O O O O O O O O O O O O O O
"Cho_phép gửi thông_tin hoá_đơn điện_tử đã phát_hành theo nghị_định 51/2010/NĐ-CP và nghị_định 123/2020/NĐ-CP cho khách_hàng qua email , Zalo .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O
Ông Thanh_Tùng : Số_dư Có : 1.000.000 đồng .,O O O O O O B-MONEY I-MONEY O
"Vào phân hệ Bán hàng \ tab Xuất hoá_đơn , xem hoá_đơn trạng_thái đã huỷ ( Nhấn_Xem hoặc nhấn đúp chuột vào chứng_từ ) .",O O O O O O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE O O O O O O O O O O O O O
Cách_thức phần_mềm đáp_ứng,O O O
Huỷ hoá_đơn điện_tử đã lập .,O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Trường_hợp người bán và người mua có thoả_thuận để tạo thuận_lợi cho việc lưu_thông hàng_hoá hoặc tra_cứu dữ_liệu thì người bán sau khi lập hoá_đơn điện_tử đầy_đủ các nội_dung trên hoá_đơn gửi người mua đồng_thời gửi hoá_đơn cho cơ_quan thuế theo quy_định tại điểm a . 2 khoản 3 Điều 22 Nghị_định số 123/2020/NĐ-CP.""",O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O
"Nhấn_Đồng ý , chương_trình sẽ tự_động phân_bổ chi_phí mua hàng cho các mặt_hàng được mua về trên tab Hàng tiền .",O O O O O O O O O O O O O O O O O O O O O
Tháng : Tháng 11 ; Khối_lượng sản_phẩm hoàn_thành ( m3 ) : 18.000,O O B-DATE I-DATE O O O O O O O O O
"Lượng nguyên_vật_liệu trực_tiếp đã sử_dụng trong kỳ là 9.650 kg , định_mức nguyên_vật_liệu trực_tiếp là 0,2 kg / sản_phẩm , đơn_giá xuất kho nguyên_vật_liệu là 800.000 đồng / kg .",O O O O O O O O O O O O O O O O O O O O O O O B-ACCOUNT_NAME O B-UNIT_PRICE I-UNIT_PRICE I-UNIT_PRICE I-UNIT_PRICE O
Tôi phải làm gì khi gặp lỗi hiển_thị thuế_suất thuế GTGT khi xuất hoá_đơn điện_tử theo Nghị_định 123/2020/NĐ-CP,O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Nhấn_Lưu để hoàn_thành việc khởi tạo_mẫu hoá_đơn điện_tử .,O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Chuyển_khoản tạm_ứng lương kỳ 1 cho người lao_động 1.570.000.000 đồng .,O O O O O O O O B-MONEY I-MONEY O
Giả_sử rằng giá_trị thu_hồi tại thời_điểm kết_thúc hợp_đồng thuê bằng không ( = 0 ) và đây là hợp_đồng thuê tài_sản duy_nhất của Công_ty TNHH A trong năm 2015 .,O O O O O O O O O O O O O B-MONEY O O O O O O O O O O O O O B-DATE I-DATE O
Giúp_Khách hàng sử_dụng phần_mềm Kế_toán SME có_thể phát_hành hoá_đơn điện_tử áp_dụng theo Nghị_định 51/2010/NĐ-CP thông_qua dịch_vụ hoá_đơn điện_tử SInvoice của Viettel .,O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
"Lưu_ý : Để khai_báo thông_tin Lệ_phí xăng_dầu : Kế_toán sử_dụng mã hàng "" Lệ_phí xăng_dầu "" có sẵn trong danh_mục Vật_tư hàng_hoá",O O O O O O O O O O O O O O O O O O O O O O
Tên khách_hàng trên hoá_đơn số 0000001 là Nguyễn_Văn_A ; Tên khách_hàng trên hoá_đơn số 0000002 là Nguyễn_Văn B.,O O O B-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE O O O O O
Có TK 136 Phải thu nội_bộ,O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
Ví_dụ : dùng tiền gửi ngân_hàng để ký_quỹ .,O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O
Sản_phẩm B xuất bán kèm phụ_tùng thay_thế có trị_giá 12.000.000 đồng .,O O O O O O O O O B-MONEY I-MONEY O
"Chỉnh_sửa Tên hàng thành dòng diễn_giải "" Điều_chỉnh giảm .... """,O O O O O O O O O O O
"Khai_báo thêm các thông_tin trên chứng_từ trả lại hàng mua như : lý_do xuất , nhân_viên mua hàng , ...",O O O O O O O O O O O O O O O O O O O O
Báo_cáo tiền gửi,O O O
"Tháng 12/2015 công_ty A bán hàng_hoá cho công_ty D ( giá_vốn là 700.000.000 đ , giá bán 1.000.000.000 đ , chưa có thuế GTGT , biết rằng thuế GTGT là 10% và tính nộp theo phương_pháp khấu_trừ thuế ) .",B-DATE I-DATE O O O O O O O O O O B-MONEY I-MONEY O O O B-MONEY I-MONEY O O O B-TAX_TYPE I-TAX_TYPE O O O B-TAX_TYPE I-TAX_TYPE O B-TAX_RATE I-TAX_RATE O O O O O O O O
Đặt tên file không dấu vd : Mau _ hoa _ don _ chuyen _ doi,O O O O O O O O O O O O O O O O
Chi_phí vật_liệu phụ : 3.650.000.000 đồng .,O O O O B-MONEY I-MONEY O
"Yêu_cầu : Hãy lập các bút_toán phân_bổ giá_trị CCDC vào chi_phí tháng 9/2020 tại Công_ty TNHH ASA , biết kỳ kế_toán của công_ty theo tháng .",O O O O O O O O O O O B-DATE I-DATE O O O O O O O O O O O O O
"Trước khi thực_hiện tra_cứu mặt_hàng giảm thuế theo NQ43 , người dùng cần được phân_quyền sử_dụng , sửa vật_tư hàng_hoá trong menu Hệ_thống \ Vai_trò và quyền_hạn",O O O O O O O O O O O O O O O O O O O O O O O O O O O
Vào menu Hệ_thống \ Vai_trò và quyền_hạn .,O O O O O O O O
Nhập lại kho 10% số hàng đã mua do C xuất trả lại vì sai quy_cách .,O O O O O O O O O O O O O O O O O
"Nếu không sử_dụng phần_mềm để quản_lý việc xuất hoá_đơn , nhập trực_tiếp thông_tin hoá_đơn GTGT tại tab Hoá_đơn .",O O O O O O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE B-TAX_TYPE O O B-VOUCHER_TYPE O
"Khai_báo thông_tin về lệnh sản_xuất , thành_phẩm cần sản_xuất , cũng như các nguyên_vật_liệu cần có để sản_xuất , sau đó nhấn Cất .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O
Nộp thuế_Thu_nhập doanh_nghiệp bằng chuyển_khoản .,O B-TAX_TYPE I-TAX_TYPE O O O
"Công_ty cổ_phần sữa Hà_Lan hạch_toán hàng tồn_kho theo phương_pháp kê_khai thường_xuyên , có công_suất bình_thường của máy_móc thiết_bị là 50.000 sản_phẩm / kỳ , số sản_phẩm sản_xuất thực_tế trong kỳ là 48.000.000 đồng .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O
Còn kế_toán thanh_toán thì căn_cứ vào Phiếu chi có chữ_ký của thủ_quỹ và người nhận tiền để ghi sổ kế_toán tiền_mặt .,O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
"Tại Công_ty C & AE , đầu tháng 5/2020 có thông_tin về số_dư một_số tài_khoản như sau :",O O O O O O O B-DATE I-DATE O O O O O O O O O
"Tích chọn các khoản bảo_hiểm phải nộp và nhấn Nộp bảo_hiểm , phần_mềm tự_động sinh ra chứng_từ Phiếu chi nộp tiền bảo_hiểm .",O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
"Nhấn_Bỏ ghi , sau đó nhấn Sửa và sửa lại thông_tin sai trên chứng_từ bán hàng .",O O O O O O O O O O O O O O O O O
Chương_trình chưa đáp_ứng ký bảng tổng_hợp dữ_liệu hoá_đơn điện_tử thông_qua máy_chủ ( Hình_thức ký số trực_tiếp thông_qua USB Token ),O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O
Đơn mua hàng ; Chứng_từ mua hàng ; Trả lại hàng mua,B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O
Tạm_ứng cho nhân_viên bằng tiền gửi ngân_hàng .,B-ACCOUNT_NAME O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O
Trường_hợp gặp báo lỗi “ Ký điển tử không thành_công khi ký tờ khai ” xem hướng_dẫn xử_lý tại đây,O O O O O O O O O O O O O O O O O O O O
"Nếu không tìm thấy vật_tư , hàng_hoá .",O O O O O O O O
"Kết chuyển nguồn hình_thành tài_sản_cố_định , biết rằng khoản thiệt_hại được duyệt bỏ có trị_giá 50.000.000 đồng .",O O O O O O O O O O O O O O O B-MONEY I-MONEY O
"Vào ngày 01/01/2015 , Công_ty Cổ_phần hoá_chất Đức Giang có dữ_liệu về hàng tồn_kho như sau : ( đơn_vị tính : đồng )",O B-DATE I-DATE O O O O O O O O O O O O O O O O O O O O
"Chọn chức_năng In trên thanh công_cụ , sau đó chọn mẫu chứng_từ cần in .",O O O O O O O O O O O O O O O
Vào Tiện_ích \ Thêm mới từ chứng_từ hiện_thời .,O O O O O O O O O
Người dùng không phải lập thông_báo hoá_đơn sai_sót mẫu 04 / SS-hoá đơn điện_tử gửi cơ_quan thuế,O O O O O O B-VOUCHER_TYPE O O O O O O O O O O
Người dùng cần chốt xuất hết hoá_đơn năm N trước khi xuất hoá_đơn năm ( N +1 ) .,O O O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O O O O O O
Các bên tham_gia liên_doanh cùng đánh_giá lại và xác_định giá_trị của nhà_xưởng này là 1.100.000.000 đ và thời_gian sử_dụng hữu_ích của tài_sản là 10 năm .,O O O O O O O O O O O O O O B-MONEY I-MONEY O O O O O O O O O O
"Một doanh_nghiệp trong năm 2020 có các nghiệp_vụ kế_toán phát_sinh liên_quan tới quá_trình tăng , giảm và trích khấu_hao tài_sản_cố_định như sau :",O O O B-DATE I-DATE O O O O O O O O O O O O O O O O O O
"Xuất sản_phẩm bán cho B : trị_giá bán chưa có thuế GTGT 500.000.000 đồng , do hàng kém phẩm_chất nên giảm cho B 4% tên giá bán chưa có thuế , trừ vào hoá_đơn GTGT , đã thu 60% số tiền .",O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE B-MONEY I-MONEY O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE B-TAX_TYPE O O O O O O
Mua hàng theo hợp_đồng mua hàng,O O O B-VOUCHER_TYPE O O
"Lập và phát_hành Phiếu xuất kho kiêm vận_chuyển nội_bộ , phiếu xuất kho gửi bán đại_lý",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Tháng : Tháng 3 ; Khối_lượng sản_phẩm hoàn_thành ( m3 ) : 18.000,O O B-DATE I-DATE O O O O O O O O O
Chức_năng Phát_hành HĐ điện_tử cho hoá_đơn điều_chỉnh chỉ có_thể thực_hiện được khi có kết_nối internet .,O O O O O B-VOUCHER_TYPE O O O O O O O O O O
"Hoá_đơn đã được cơ_quan thuế cấp mã ( hoá_đơn có mã ) hoặc đã phát_hành thành_công ( hoá_đơn không có mã ) , phát_hiện sai_sót nhưng chưa gửi người mua",B-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O
"Đem góp vốn vào đơn_vị khác một tài_sản_cố_định hữu_hình có nguyên giá 1.500.000.000 đồng , đã trích khấu_hao 400.000.000 đồng .",O O O O O O O O O O O O B-MONEY I-MONEY O O O O B-MONEY I-MONEY O
Tại mục Nộp vào TK : Chọn tài_khoản nhận tiền .,O O O O O O O O O O O
Sau đó nhấn In để in ra giấy .,O O O O O O O O O
Kế_toán thanh_toán căn_cứ vào Phiếu thu có chữ_ký của thủ_quỹ và người nộp tiền để ghi số kể toán tiền_mặt .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
Chương_trình tự_động hiển_thị giao_diện phiếu thu tiền_mặt tương_ứng .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Xuất kho vật_liệu : 30.000.000 đồng .,O O O O B-MONEY I-MONEY O
Sản_phẩm phụ hoàn_thành : 10.500 tấn.km ; Đơn_vị sử_dụng dịch_vụ do các bộ_phận sản_xuất phụ cung_cấp : Bộ_phận điện : 500.000 đồng ;,O O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O
Tích chọn Cho_phép phần_mềm kế_toán lấy dữ_liệu kết_nối .,O O O O O O O O O
"Lưu_ý : Đối_với mẫu hoá_đơn cơ_bản bán xăng_dầu đang sử_dụng trước đó , có_thể sửa lại phương_thức chuyển dữ_liệu hoá_đơn điện_tử đến cơ_quan thuế theo phương_thức chuyển bảng tổng_hợp dữ_liệu hoá_đơn của loại hoá_đơn Xăng_dầu .",O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE O O
"Lưu_ý : Bước này chỉ cần thực_hiện một lần , với những lần bù_trừ sau sẽ không phải thiết_lập nữa .",O O O O O O O O O O O O O O O O O O O O O
Có TK 511 Doanh_thu bán hàng và cung_cấp dịch_vụ ( 5113 ),O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O B-ACCOUNT_NUMBER O
Năm thứ : 1 ; Khấu_hao luỹ kế cuối năm : 4.000.000 đồng,O O O O O O O O O O O B-MONEY I-MONEY
Tỷ_lệ_phần_trăm ( % ) hoàn_thành : Năm thứ nhất : 26%,O O O O O O O O O O O
"Ngày 19/04/2016 , chuyển_khoản thanh_toán cho người bán sau khi trừ chiết_khấu thanh_toán hưởng 1,5% .",B-DATE I-DATE O O O O O O O O O O O O O O
Số còn phải trả ( ở tab Công_nợ ) = Số còn phải trả theo hoá_đơn - Số trả trước / Giảm trừ khác .,O O O O O O O O O O O O O O O O O O O O O O O O O
Chi_phí vận_chuyển sàn gỗ từ Hải_Phòng về đến Công_ty là 7 triệu đã thanh_toán bằng chuyển_khoản .,O O O O O O O O O O B-MONEY I-MONEY O O O O O
Làm thế_nào khi không phát_hành được hoá_đơn do chứng_thư số không được đăng_ký trên tờ khai gần nhất hoặc đã bị đăng_ký ngừng sử_dụng ?,O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O
"Sau khi đăng_nhập lần đầu trên meInvoice.vn , đơn_vị cần thực_hiện chuyển_đổi từ giao_diện làm_việc NĐ51 sang giao_diện làm_việc mới theo NĐ123 , theo 1 trong 2 cách sau :",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ngày 3/9 , Công_ty mua vật_liệu và nhập kho của Công_ty cổ_phần Hoa_Mai , gồm có :",B-DATE I-DATE O O O O O O O O O O O O O O O
"Tại tab Phí trước hải_quan , thực_hiện phân_bổ phí trước hải_quan đã được khai_báo ở bước 1 :",O O O O O O O O O O O O O O O O O O
Lập và phát_hành các hoá_đơn đặc_thù theo Nghị_định 123 trên MISA SME tương_tự như đối_với hoá_đơn theo Nghị_định 51,O O O O B-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE O O O
Tại mục Loại thuế : chọn Thuế hàng nhập_khẩu .,O O O O O O O O O O
"Mua 9.000 kg vật_liệu Y , đơn_giá chưa có thuế 100.000.000 đồng , chưa thanh_toán .",O O O O O O O O O O B-MONEY I-MONEY O O O O
Vật_liệu F nhập kho dư 2% so với số_lượng được phản_ánh trên hoá_đơn GTGT .,O O O O O O O O O O O O B-VOUCHER_TYPE B-TAX_TYPE O
"Trên màn_hình danh_sách Mua hàng_hoá , dịch_vụ , chọn chứng_từ chưa nhận hoá_đơn cần khai_báo bổ_sung thông_tin hoá_đơn .",O O O O O O O O O O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O
Chọn_Hình thức gửi hoá_đơn lên EasyInvoice,O O O B-VOUCHER_TYPE O O
Lưu_ý : Nhấn_Thay đổi nếu muốn thay_đổi thư_mục cài_đặt mặc_định .,O O O O O O O O O O O
"Như_vậy , căn_cứ theo các quy_định kể trên , đơn_vị Xăng_dầu sẽ sử_dụng hoá_đơn điện_tử không có mã và phương_thức gửi dữ_liệu tới Cơ_quan thuế theo 3 trường_hợp sau :",O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O
Nộp hồ_sơ đăng_ký sử_dụng hoá_đơn điện_tử,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE
"Trong tháng 7/2020 , Công_ty C & AE có mua_sắm một tài_sản_cố_định với giá thanh_toán 110.000.000 đồng ( đã bao_gồm thuế GTGT 10% ) và đơn_vị đã thanh_toán bằng tiền gửi ngân_hàng .",O B-DATE I-DATE O O O O O O O O B-ACCOUNT_NAME O O O B-MONEY I-MONEY O O O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE O O O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O
Khai_báo thông_tin trên hoá_đơn bán_lẻ Xăng_dầu .,O O O B-VOUCHER_TYPE O O O
"Thiết_lập điều_kiện tìm_kiếm đơn mua hàng , nhấn Lấy dữ_liệu .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O
Nhấn vào biểu_tượng kính_lúp .,O O O O O
"Lưu_ý : Trường_hợp muốn gửi thông_tin xoá hoá_đơn điện_tử cho cùng lúc nhiều địa_chỉ email thì nhập các địa_chỉ email này và mục Email và cách nhau bởi dấu "" ; """,O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O O O
